action_lag_1,action_lag_2,action_lag_3,action_lag_5,bayes_a,bayes_b,bayes_best,bayes_gap,continue,cost_pressure,cumulative_progress,cumulative_score,disengagement_evidence,episode_id,estimated_continue_value,estimated_outside_value,failure_streak,log_round,mapping_id,normalized_time,oracle_continue_value,oracle_outside_value,oracle_p_a,oracle_p_b,oracle_relative_value,oracle_termination_advantage,outcome_after_choice,outcome_lag_1,outcome_lag_2,outcome_lag_3,outcome_lag_5,p_continue,p_disengage,pair_id,persistence_logit,previous_choice,previous_outcome,progress_evidence,relative_value,round,rw_a,rw_b,rw_best,rw_gap,second_previous_choice,semantic_choice,split,state_id,success_streak,task,task_bandit,task_foraging,task_solvability,termination_advantage
1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.0,1,0.0,7.0,7.0,-0.5,seed-12097-pa-0.65-pb-0.35,0.5,0.0,2.0,2.70805020110221,bandit_abc,0.9333333333333333,1.25,0.0,0.65,0.35,1.25,1.25,-2.0,-2.0,-2.0,3.0,-2.0,0.9433191143722593,0.05668088562774063,seed-12097-pa-0.65-pb-0.35,2.811967589003199,1.0,-2.0,-2.0,0.5,14,-1.244537353515625,0.5,0.5,1.744537353515625,1.0,A,train,seed-12097-pa-0.65-pb-0.35:14,0.0,bandit,1.0,0.0,0.0,0.5
1.0,1.0,1.0,1.0,0.3529411764705883,0.5,0.5,0.1470588235294117,1,0.0,5.0,5.0,-0.5,seed-12097-pa-0.65-pb-0.35,0.5,0.0,3.0,2.772588722239781,bandit_abc,0.9375,1.25,0.0,0.65,0.35,1.25,1.25,-2.0,-2.0,-2.0,-2.0,-2.0,0.9433191143722593,0.05668088562774063,seed-12097-pa-0.65-pb-0.35,2.811967589003199,1.0,-2.0,-2.0,0.5,15,-1.6222686767578125,0.5,0.5,2.1222686767578125,1.0,A,train,seed-12097-pa-0.65-pb-0.35:15,0.0,bandit,1.0,0.0,0.0,0.5
1.0,1.0,1.0,1.0,0.22222222222222232,0.5,0.5,0.2777777777777777,0,0.0,3.0,3.0,-0.5,seed-12097-pa-0.65-pb-0.35,0.5,0.0,4.0,2.833213344056216,bandit_abc,0.9411764705882353,1.25,0.0,0.65,0.35,1.25,1.25,0.0,-2.0,-2.0,-2.0,3.0,0.9358290484583467,0.06417095154165331,seed-12097-pa-0.65-pb-0.35,2.679882179158078,1.0,-2.0,-2.0,0.5,16,-1.8111343383789062,0.5,0.5,2.3111343383789062,1.0,C,train,seed-12097-pa-0.65-pb-0.35:16,0.0,bandit,1.0,0.0,0.0,0.5
0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,1,0.0,0.0,0.0,-0.5,seed-12098-pa-0.50-pb-0.50,0.5,0.0,0.0,0.0,bandit_abc,0.0,0.5,0.0,0.5,0.5,0.5,0.5,-2.0,0.0,0.0,0.0,0.0,0.9852824796136144,0.014717520386385642,seed-12098-pa-0.50-pb-0.50,4.203889734292549,0.0,0.0,0.0,0.5,0,0.5,0.5,0.5,0.0,0.0,A,train,seed-12098-pa-0.50-pb-0.50:0,0.0,bandit,1.0,0.0,0.0,0.5
1.0,0.0,0.0,0.0,-0.33333333333333326,0.5,0.5,0.8333333333333333,1,0.0,-2.0,-2.0,-0.5,seed-12098-pa-0.50-pb-0.50,0.5,0.0,1.0,0.6931471805599453,bandit_abc,0.5,0.5,0.0,0.5,0.5,0.5,0.5,3.0,-2.0,0.0,0.0,0.0,0.97914481560494,0.02085518439505994,seed-12098-pa-0.50-pb-0.50,3.8490769841801082,1.0,-2.0,-2.0,0.5,1,-0.75,0.5,0.5,1.25,0.0,A,train,seed-12098-pa-0.50-pb-0.50:1,0.0,bandit,1.0,0.0,0.0,0.5
1.0,1.0,0.0,0.0,0.5,0.5,0.5,0.0,1,0.0,1.0,1.0,-0.5,seed-12098-pa-0.50-pb-0.50,0.5,0.0,0.0,1.0986122886681098,bandit_abc,0.6666666666666666,0.5,0.0,0.5,0.5,0.5,0.5,3.0,3.0,-2.0,0.0,0.0,0.9872628406419709,0.012737159358029054,seed-12098-pa-0.50-pb-0.50,4.350412651601648,1.0,3.0,3.0,0.5,2,1.125,0.5,1.125,0.625,1.0,A,train,seed-12098-pa-0.50-pb-0.50:2,1.0,bandit,1.0,0.0,0.0,0.5
1.0,1.0,1.0,0.0,1.0,0.5,1.0,0.5,1,0.0,4.0,4.0,-1.0,seed-12098-pa-0.50-pb-0.50,1.0,0.0,0.0,1.3862943611198906,bandit_abc,0.75,0.5,0.0,0.5,0.5,0.5,0.5,3.0,3.0,3.0,-2.0,0.0,0.9854275014251478,0.014572498574852197,seed-12098-pa-0.50-pb-0.50,4.21393946547494,1.0,3.0,3.0,1.0,3,2.0625,0.5,2.0625,1.5625,1.0,A,train,seed-12098-pa-0.50-pb-0.50:3,2.0,bandit,1.0,0.0,0.0,1.0
1.0,1.0,1.0,0.0,1.3333333333333335,0.5,1.3333333333333335,0.8333333333333335,1,0.0,7.0,7.0,-1.3333333333333335,seed-12098-pa-0.50-pb-0.50,1.3333333333333335,0.0,0.0,1.6094379124341003,bandit_abc,0.8,0.5,0.0,0.5,0.5,0.5,0.5,3.0,3.0,3.0,3.0,0.0,0.9613554873664821,0.03864451263351791,seed-12098-pa-0.50-pb-0.50,3.2139394654749402,1.0,3.0,3.0,1.3333333333333335,4,2.53125,0.5,2.53125,2.03125,1.0,A,train,seed-12098-pa-0.50-pb-0.50:4,3.0,bandit,1.0,0.0,0.0,1.3333333333333335
1.0,1.0,1.0,1.0,1.5714285714285716,0.5,1.5714285714285716,1.0714285714285716,1,0.0,10.0,10.0,-1.5714285714285716,seed-12098-pa-0.50-pb-0.50,1.5714285714285716,0.0,0.0,1.791759469228055,bandit_abc,0.8333333333333334,0.5,0.0,0.5,0.5,0.5,0.5,3.0,3.0,3.0,3.0,-2.0,0.9726134896836373,0.027386510316362682,seed-12098-pa-0.50-pb-0.50,3.5699361996449746,1.0,3.0,3.0,1.5714285714285716,5,2.765625,0.5,2.765625,2.265625,1.0,A,train,seed-12098-pa-0.50-pb-0.50:5,4.0,bandit,1.0,0.0,0.0,1.5714285714285716
1.0,1.0,1.0,1.0,1.75,0.5,1.75,1.25,1,0.0,13.0,13.0,-1.75,seed-12098-pa-0.50-pb-0.50,1.75,0.0,0.0,1.9459101490553132,bandit_abc,0.8571428571428571,0.5,0.0,0.5,0.5,0.5,0.5,-2.0,3.0,3.0,3.0,3.0,0.9753947440745998,0.024605255925400044,seed-12098-pa-0.50-pb-0.50,3.679882179158078,1.0,3.0,3.0,1.75,6,2.8828125,0.5,2.8828125,2.3828125,1.0,A,train,seed-12098-pa-0.50-pb-0.50:6,5.0,bandit,1.0,0.0,0.0,1.75
1.0,1.0,1.0,1.0,1.3333333333333335,0.5,1.3333333333333335,0.8333333333333335,1,0.0,11.0,11.0,-1.3333333333333335,seed-12098-pa-0.50-pb-0.50,1.3333333333333335,0.0,1.0,2.0794415416798357,bandit_abc,0.875,0.5,0.0,0.5,0.5,0.5,0.5,-2.0,-2.0,3.0,3.0,3.0,0.9593096969526054,0.04069030304739475,seed-12098-pa-0.50-pb-0.50,3.1602241504380864,1.0,-2.0,-2.0,1.3333333333333335,7,0.44140625,0.5,0.5,0.05859375,1.0,A,train,seed-12098-pa-0.50-pb-0.50:7,0.0,bandit,1.0,0.0,0.0,1.3333333333333335
1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.5,1,0.0,9.0,9.0,-1.0,seed-12098-pa-0.50-pb-0.50,1.0,0.0,2.0,2.1972245773362196,bandit_abc,0.8888888888888888,0.5,0.0,0.5,0.5,0.5,0.5,3.0,-2.0,-2.0,3.0,3.0,0.9162670318943928,0.08373296810560718,seed-12098-pa-0.50-pb-0.50,2.392675057605601,1.0,-2.0,-2.0,1.0,8,-0.779296875,0.5,0.5,1.279296875,1.0,A,train,seed-12098-pa-0.50-pb-0.50:8,0.0,bandit,1.0,0.0,0.0,1.0
1.0,1.0,1.0,1.0,1.1818181818181817,0.5,1.1818181818181817,0.6818181818181817,1,0.0,12.0,12.0,-1.1818181818181817,seed-12098-pa-0.50-pb-0.50,1.1818181818181817,0.0,0.0,2.302585092994046,bandit_abc,0.9,0.5,0.0,0.5,0.5,0.5,0.5,-2.0,3.0,-2.0,-2.0,3.0,0.9879747163187858,0.012025283681214121,seed-12098-pa-0.50-pb-0.50,4.40864569998304,1.0,3.0,3.0,1.1818181818181817,9,1.1103515625,0.5,1.1103515625,0.6103515625,1.0,A,train,seed-12098-pa-0.50-pb-0.50:9,1.0,bandit,1.0,0.0,0.0,1.1818181818181817
1.0,1.0,1.0,1.0,0.9166666666666665,0.5,0.9166666666666665,0.4166666666666665,1,0.0,10.0,10.0,-0.9166666666666665,seed-12098-pa-0.50-pb-0.50,0.9166666666666665,0.0,1.0,2.3978952727983707,bandit_abc,0.9090909090909091,0.5,0.0,0.5,0.5,0.5,0.5,-2.0,-2.0,3.0,-2.0,3.0,0.9724004326099274,0.027599567390072622,seed-12098-pa-0.50-pb-0.50,3.561967589003199,1.0,-2.0,-2.0,0.9166666666666665,10,-0.44482421875,0.5,0.5,0.94482421875,1.0,A,train,seed-12098-pa-0.50-pb-0.50:10,0.0,bandit,1.0,0.0,0.0,0.9166666666666665
1.0,1.0,1.0,1.0,0.6923076923076925,0.5,0.6923076923076925,0.1923076923076925,1,0.0,8.0,8.0,-0.6923076923076925,seed-12098-pa-0.50-pb-0.50,0.6923076923076925,0.0,2.0,2.4849066497880004,bandit_abc,0.9166666666666666,0.5,0.0,0.5,0.5,0.5,0.5,3.0,-2.0,-2.0,3.0,-2.0,0.9549928367468259,0.04500716325317419,seed-12098-pa-0.50-pb-0.50,3.054882179158078,1.0,-2.0,-2.0,0.6923076923076925,11,-1.222412109375,0.5,0.5,1.722412109375,1.0,A,train,seed-12098-pa-0.50-pb-0.50:11,0.0,bandit,1.0,0.0,0.0,0.6923076923076925
1.0,1.0,1.0,1.0,0.8571428571428572,0.5,0.8571428571428572,0.3571428571428572,1,0.0,11.0,11.0,-0.8571428571428572,seed-12098-pa-0.50-pb-0.50,0.8571428571428572,0.0,0.0,2.5649493574615367,bandit_abc,0.9230769230769231,0.5,0.0,0.5,0.5,0.5,0.5,-2.0,3.0,-2.0,-2.0,-2.0,0.9825317964593664,0.017468203540633418,seed-12098-pa-0.50-pb-0.50,4.02975041827262,1.0,3.0,3.0,0.8571428571428572,12,0.8887939453125,0.5,0.8887939453125,0.3887939453125,1.0,A,train,seed-12098-pa-0.50-pb-0.50:12,1.0,bandit,1.0,0.0,0.0,0.8571428571428572
1.0,1.0,1.0,1.0,0.6666666666666665,0.5,0.6666666666666665,0.16666666666666652,1,0.0,9.0,9.0,-0.6666666666666665,seed-12098-pa-0.50-pb-0.50,0.6666666666666665,0.0,1.0,2.6390573296152584,bandit_abc,0.9285714285714286,0.5,0.0,0.5,0.5,0.5,0.5,-2.0,-2.0,3.0,-2.0,3.0,0.9686254873561321,0.03137451264386782,seed-12098-pa-0.50-pb-0.50,3.429882179158078,1.0,-2.0,-2.0,0.6666666666666665,13,-0.55560302734375,0.5,0.5,1.05560302734375,1.0,A,train,seed-12098-pa-0.50-pb-0.50:13,0.0,bandit,1.0,0.0,0.0,0.6666666666666665
1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.0,1,0.0,7.0,7.0,-0.5,seed-12098-pa-0.50-pb-0.50,0.5,0.0,2.0,2.70805020110221,bandit_abc,0.9333333333333333,0.5,0.0,0.5,0.5,0.5,0.5,-2.0,-2.0,-2.0,3.0,-2.0,0.9549928367468259,0.04500716325317419,seed-12098-pa-0.50-pb-0.50,3.054882179158078,1.0,-2.0,-2.0,0.5,14,-1.277801513671875,0.5,0.5,1.777801513671875,1.0,A,train,seed-12098-pa-0.50-pb-0.50:14,0.0,bandit,1.0,0.0,0.0,0.5
1.0,1.0,1.0,1.0,0.3529411764705883,0.5,0.5,0.1470588235294117,1,0.0,5.0,5.0,-0.5,seed-12098-pa-0.50-pb-0.50,0.5,0.0,3.0,2.772588722239781,bandit_abc,0.9375,0.5,0.0,0.5,0.5,0.5,0.5,-2.0,-2.0,-2.0,-2.0,-2.0,0.9598281343891016,0.040171865610898486,seed-12098-pa-0.50-pb-0.50,3.1735873515737403,1.0,-2.0,-2.0,0.5,15,-1.6389007568359375,0.5,0.5,2.1389007568359375,1.0,A,train,seed-12098-pa-0.50-pb-0.50:15,0.0,bandit,1.0,0.0,0.0,0.5
1.0,1.0,1.0,1.0,0.22222222222222232,0.5,0.5,0.2777777777777777,1,0.0,3.0,3.0,-0.5,seed-12098-pa-0.50-pb-0.50,0.5,0.0,4.0,2.833213344056216,bandit_abc,0.9411764705882353,0.5,0.0,0.5,0.5,0.5,0.5,3.0,-2.0,-2.0,-2.0,3.0,0.9716300792565256,0.02836992074347423,seed-12098-pa-0.50-pb-0.50,3.5336456999830403,1.0,-2.0,-2.0,0.5,16,-1.8194503784179688,0.5,0.5,2.3194503784179688,1.0,A,train,seed-12098-pa-0.50-pb-0.50:16,0.0,bandit,1.0,0.0,0.0,0.5
1.0,1.0,1.0,1.0,0.36842105263157876,0.5,0.5,0.13157894736842124,1,0.0,6.0,6.0,-0.5,seed-12098-pa-0.50-pb-0.50,0.5,0.0,0.0,2.8903717578961645,bandit_abc,0.9444444444444444,0.5,0.0,0.5,0.5,0.5,0.5,3.0,3.0,-2.0,-2.0,-2.0,0.9878505253304398,0.012149474669559995,seed-12098-pa-0.50-pb-0.50,4.398245464372426,1.0,3.0,3.0,0.5,17,0.5902748107910156,0.5,0.5902748107910156,0.09027481079101562,1.0,A,train,seed-12098-pa-0.50-pb-0.50:17,1.0,bandit,1.0,0.0,0.0,0.5
1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.0,1,0.0,9.0,9.0,-0.5,seed-12098-pa-0.50-pb-0.50,0.5,0.0,0.0,2.9444389791664403,bandit_abc,0.9473684210526315,0.5,0.0,0.5,0.5,0.5,0.5,3.0,3.0,3.0,-2.0,-2.0,0.982472481363439,0.017527518636560872,seed-12098-pa-0.50-pb-0.50,4.026300195186874,1.0,3.0,3.0,0.5,18,1.7951374053955078,0.5,1.7951374053955078,1.2951374053955078,1.0,A,train,seed-12098-pa-0.50-pb-0.50:18,2.0,bandit,1.0,0.0,0.0,0.5
1.0,1.0,1.0,1.0,0.6190476190476191,0.5,0.6190476190476191,0.11904761904761907,1,0.0,12.0,12.0,-0.6190476190476191,seed-12098-pa-0.50-pb-0.50,0.6190476190476191,0.0,0.0,2.995732273553991,bandit_abc,0.95,0.5,0.0,0.5,0.5,0.5,0.5,3.0,3.0,3.0,3.0,-2.0,0.9800728132592785,0.01992718674072126,seed-12098-pa-0.50-pb-0.50,3.8955419009010974,1.0,3.0,3.0,0.6190476190476191,19,2.397568702697754,0.5,2.397568702697754,1.897568702697754,1.0,A,train,seed-12098-pa-0.50-pb-0.50:19,3.0,bandit,1.0,0.0,0.0,0.6190476190476191
1.0,1.0,1.0,1.0,0.7272727272727271,0.5,0.7272727272727271,0.22727272727272707,1,0.0,15.0,15.0,-0.7272727272727271,seed-12098-pa-0.50-pb-0.50,0.7272727272727271,0.0,0.0,3.044522437723423,bandit_abc,0.9523809523809523,0.5,0.0,0.5,0.5,0.5,0.5,3.0,3.0,3.0,3.0,-2.0,0.9843752338108163,0.015624766189183655,seed-12098-pa-0.50-pb-0.50,4.143149927917811,1.0,3.0,3.0,0.7272727272727271,20,2.698784351348877,0.5,2.698784351348877,2.198784351348877,1.0,A,train,seed-12098-pa-0.50-pb-0.50:20,4.0,bandit,1.0,0.0,0.0,0.7272727272727271
1.0,1.0,1.0,1.0,0.8260869565217392,0.5,0.8260869565217392,0.32608695652173925,1,0.0,18.0,18.0,-0.8260869565217392,seed-12098-pa-0.50-pb-0.50,0.8260869565217392,0.0,0.0,3.091042453358316,bandit_abc,0.9545454545454546,0.5,0.0,0.5,0.5,0.5,0.5,3.0,3.0,3.0,3.0,3.0,0.9843426600702725,0.015657339929727426,seed-12098-pa-0.50-pb-0.50,4.141034256080317,1.0,3.0,3.0,0.8260869565217392,21,2.8493921756744385,0.5,2.8493921756744385,2.3493921756744385,1.0,A,train,seed-12098-pa-0.50-pb-0.50:21,5.0,bandit,1.0,0.0,0.0,0.8260869565217392
1.0,1.0,1.0,1.0,0.9166666666666665,0.5,0.9166666666666665,0.4166666666666665,1,0.0,21.0,21.0,-0.9166666666666665,seed-12098-pa-0.50-pb-0.50,0.9166666666666665,0.0,0.0,3.1354942159291497,bandit_abc,0.9565217391304348,0.5,0.0,0.5,0.5,0.5,0.5,-2.0,3.0,3.0,3.0,3.0,0.9822622546001126,0.01773774539988727,seed-12098-pa-0.50-pb-0.50,4.014163456931506,1.0,3.0,3.0,0.9166666666666665,22,2.9246960878372192,0.5,2.9246960878372192,2.4246960878372192,1.0,A,train,seed-12098-pa-0.50-pb-0.50:22,6.0,bandit,1.0,0.0,0.0,0.9166666666666665
1.0,1.0,1.0,1.0,0.7999999999999998,0.5,0.7999999999999998,0.2999999999999998,1,0.0,19.0,19.0,-0.7999999999999998,seed-12098-pa-0.50-pb-0.50,0.7999999999999998,0.0,1.0,3.1780538303479458,bandit_abc,0.9583333333333334,0.5,0.0,0.5,0.5,0.5,0.5,-2.0,-2.0,3.0,3.0,3.0,0.9746993800320372,0.025300619967962724,seed-12098-pa-0.50-pb-0.50,3.6513001951868738,1.0,-2.0,-2.0,0.7999999999999998,23,0.4623480439186096,0.5,0.5,0.03765195608139038,1.0,A,train,seed-12098-pa-0.50-pb-0.50:23,0.0,bandit,1.0,0.0,0.0,0.7999999999999998
1.0,1.0,1.0,1.0,0.6923076923076925,0.5,0.6923076923076925,0.1923076923076925,1,0.0,17.0,17.0,-0.6923076923076925,seed-12098-pa-0.50-pb-0.50,0.6923076923076925,0.0,2.0,3.2188758248682006,bandit_abc,0.96,0.5,0.0,0.5,0.5,0.5,0.5,-2.0,-2.0,-2.0,3.0,3.0,0.9637275600689865,0.036272439931013416,seed-12098-pa-0.50-pb-0.50,3.27975041827262,1.0,-2.0,-2.0,0.6923076923076925,24,-0.7688259780406952,0.5,0.5,1.2688259780406952,1.0,A,train,seed-12098-pa-0.50-pb-0.50:24,0.0,bandit,1.0,0.0,0.0,0.6923076923076925
1.0,1.0,1.0,1.0,0.5925925925925926,0.5,0.5925925925925926,0.09259259259259256,1,0.0,15.0,15.0,-0.5925925925925926,seed-12098-pa-0.50-pb-0.50,0.5925925925925926,0.0,3.0,3.258096538021482,bandit_abc,0.9615384615384616,0.5,0.0,0.5,0.5,0.5,0.5,3.0,-2.0,-2.0,-2.0,3.0,0.9744976108642432,0.025502389135756594,seed-12098-pa-0.50-pb-0.50,3.6431499279178112,1.0,-2.0,-2.0,0.5925925925925926,25,-1.3844129890203476,0.5,0.5,1.8844129890203476,1.0,A,train,seed-12098-pa-0.50-pb-0.50:25,0.0,bandit,1.0,0.0,0.0,0.5925925925925926
1.0,1.0,1.0,1.0,0.6785714285714284,0.5,0.6785714285714284,0.17857142857142838,1,0.0,18.0,18.0,-0.6785714285714284,seed-12098-pa-0.50-pb-0.50,0.6785714285714284,0.0,0.0,3.295836866004329,bandit_abc,0.9629629629629629,0.5,0.0,0.5,0.5,0.5,0.5,-2.0,3.0,-2.0,-2.0,3.0,0.9891859300874871,0.01081406991251294,seed-12098-pa-0.50-pb-0.50,4.516034256080317,1.0,3.0,3.0,0.6785714285714284,26,0.8077935054898262,0.5,0.8077935054898262,0.3077935054898262,1.0,A,train,seed-12098-pa-0.50-pb-0.50:26,1.0,bandit,1.0,0.0,0.0,0.6785714285714284
1.0,1.0,1.0,1.0,0.5862068965517242,0.5,0.5862068965517242,0.0862068965517242,1,0.0,16.0,16.0,-0.5862068965517242,seed-12098-pa-0.50-pb-0.50,0.5862068965517242,0.0,1.0,3.332204510175204,bandit_abc,0.9642857142857143,0.5,0.0,0.5,0.5,0.5,0.5,3.0,-2.0,3.0,-2.0,-2.0,0.9777659558943714,0.02223404410562844,seed-12098-pa-0.50-pb-0.50,3.7836456999830403,1.0,-2.0,-2.0,0.5862068965517242,27,-0.5961032472550869,0.5,0.5,1.096103247255087,1.0,A,train,seed-12098-pa-0.50-pb-0.50:27,0.0,bandit,1.0,0.0,0.0,0.5862068965517242
1.0,1.0,1.0,1.0,0.6666666666666665,0.5,0.6666666666666665,0.16666666666666652,1,0.0,19.0,19.0,-0.6666666666666665,seed-12098-pa-0.50-pb-0.50,0.6666666666666665,0.0,0.0,3.367295829986474,bandit_abc,0.9655172413793104,0.5,0.0,0.5,0.5,0.5,0.5,-2.0,3.0,-2.0,3.0,-2.0,0.9877636722103151,0.012236327789684802,seed-12098-pa-0.50-pb-0.50,4.391034256080317,1.0,3.0,3.0,0.6666666666666665,28,1.2019483763724566,0.5,1.2019483763724566,0.7019483763724566,1.0,A,train,seed-12098-pa-0.50-pb-0.50:28,1.0,bandit,1.0,0.0,0.0,0.6666666666666665
1.0,1.0,1.0,1.0,0.5806451612903225,0.5,0.5806451612903225,0.08064516129032251,1,0.0,17.0,17.0,-0.5806451612903225,seed-12098-pa-0.50-pb-0.50,0.5806451612903225,0.0,1.0,3.4011973816621555,bandit_abc,0.9666666666666667,0.5,0.0,0.5,0.5,0.5,0.5,3.0,-2.0,3.0,-2.0,-2.0,0.9774792927797001,0.022520707220299734,seed-12098-pa-0.50-pb-0.50,3.7705419009010974,1.0,-2.0,-2.0,0.5806451612903225,29,-0.3990258118137717,0.5,0.5,0.8990258118137717,1.0,A,train,seed-12098-pa-0.50-pb-0.50:29,0.0,bandit,1.0,0.0,0.0,0.5806451612903225
1.0,1.0,1.0,1.0,0.65625,0.5,0.65625,0.15625,1,0.0,20.0,20.0,-0.65625,seed-12098-pa-0.50-pb-0.50,0.65625,0.0,0.0,3.4339872044851463,bandit_abc,0.967741935483871,0.5,0.0,0.5,0.5,0.5,0.5,3.0,3.0,-2.0,3.0,3.0,0.9877410399636863,0.012258960036313517,seed-12098-pa-0.50-pb-0.50,4.389163456931506,1.0,3.0,3.0,0.65625,30,1.3004870940931141,0.5,1.3004870940931141,0.8004870940931141,1.0,A,train,seed-12098-pa-0.50-pb-0.50:30,1.0,bandit,1.0,0.0,0.0,0.65625
1.0,1.0,1.0,1.0,0.7272727272727271,0.5,0.7272727272727271,0.22727272727272707,1,0.0,23.0,23.0,-0.7272727272727271,seed-12098-pa-0.50-pb-0.50,0.7272727272727271,0.0,0.0,3.4657359027997265,bandit_abc,0.96875,0.5,0.0,0.5,0.5,0.5,0.5,-2.0,3.0,3.0,-2.0,-2.0,0.9843138008215873,0.01568619917841268,seed-12098-pa-0.50-pb-0.50,4.139163456931506,1.0,3.0,3.0,0.7272727272727271,31,2.150243547046557,0.5,2.150243547046557,1.650243547046557,1.0,A,train,seed-12098-pa-0.50-pb-0.50:31,2.0,bandit,1.0,0.0,0.0,0.7272727272727271
1.0,1.0,1.0,1.0,0.6470588235294117,0.5,0.6470588235294117,0.1470588235294117,1,0.0,21.0,21.0,-0.6470588235294117,seed-12098-pa-0.50-pb-0.50,0.6470588235294117,0.0,1.0,3.4965075614664802,bandit_abc,0.9696969696969697,0.5,0.0,0.5,0.5,0.5,0.5,-2.0,-2.0,3.0,3.0,3.0,0.9843426600702725,0.015657339929727426,seed-12098-pa-0.50-pb-0.50,4.141034256080317,1.0,-2.0,-2.0,0.6470588235294117,32,0.07512177352327853,0.5,0.5,0.42487822647672147,1.0,A,train,seed-12098-pa-0.50-pb-0.50:32,0.0,bandit,1.0,0.0,0.0,0.6470588235294117
1.0,1.0,1.0,1.0,0.5714285714285716,0.5,0.5714285714285716,0.07142857142857162,1,0.0,19.0,19.0,-0.5714285714285716,seed-12098-pa-0.50-pb-0.50,0.5714285714285716,0.0,2.0,3.5263605246161616,bandit_abc,0.9705882352941176,0.5,0.0,0.5,0.5,0.5,0.5,-2.0,-2.0,-2.0,3.0,-2.0,0.9711998012616382,0.02880019873836161,seed-12098-pa-0.50-pb-0.50,3.5181499279178112,1.0,-2.0,-2.0,0.5714285714285716,33,-0.9624391132383607,0.5,0.5,1.4624391132383607,1.0,A,train,seed-12098-pa-0.50-pb-0.50:33,0.0,bandit,1.0,0.0,0.0,0.5714285714285716
1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.0,1,0.0,17.0,17.0,-0.5,seed-12098-pa-0.50-pb-0.50,0.5,0.0,3.0,3.5553480614894135,bandit_abc,0.9714285714285714,0.5,0.0,0.5,0.5,0.5,0.5,3.0,-2.0,-2.0,-2.0,3.0,0.9799153346803594,0.020084665319640427,seed-12098-pa-0.50-pb-0.50,3.8875095702761726,1.0,-2.0,-2.0,0.5,34,-1.4812195566191804,0.5,0.5,1.9812195566191804,1.0,A,train,seed-12098-pa-0.50-pb-0.50:34,0.0,bandit,1.0,0.0,0.0,0.5
1.0,1.0,1.0,1.0,0.5675675675675675,0.5,0.5675675675675675,0.06756756756756754,1,0.0,20.0,20.0,-0.5675675675675675,seed-12098-pa-0.50-pb-0.50,0.5675675675675675,0.0,0.0,3.58351893845611,bandit_abc,0.9722222222222222,0.5,0.0,0.5,0.5,0.5,0.5,-2.0,3.0,-2.0,-2.0,3.0,0.9891481609966457,0.010851839003354263,seed-12098-pa-0.50-pb-0.50,4.512509570276173,1.0,3.0,3.0,0.5675675675675675,35,0.7593902216904098,0.5,0.7593902216904098,0.2593902216904098,1.0,A,train,seed-12098-pa-0.50-pb-0.50:35,1.0,bandit,1.0,0.0,0.0,0.5675675675675675
1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.0,1,0.0,18.0,18.0,-0.5,seed-12098-pa-0.50-pb-0.50,0.5,0.0,1.0,3.6109179126442243,bandit_abc,0.972972972972973,0.5,0.0,0.5,0.5,0.5,0.5,-2.0,-2.0,3.0,-2.0,-2.0,0.9822948203631956,0.01770517963680431,seed-12098-pa-0.50-pb-0.50,4.016034256080317,1.0,-2.0,-2.0,0.5,36,-0.6203048891547951,0.5,0.5,1.120304889154795,1.0,A,train,seed-12098-pa-0.50-pb-0.50:36,0.0,bandit,1.0,0.0,0.0,0.5
1.0,1.0,1.0,1.0,0.4358974358974357,0.5,0.5,0.06410256410256432,1,0.0,16.0,16.0,-0.5,seed-12098-pa-0.50-pb-0.50,0.5,0.0,2.0,3.6375861597263857,bandit_abc,0.9736842105263158,0.5,0.0,0.5,0.5,0.5,0.5,3.0,-2.0,-2.0,3.0,-2.0,0.9773384522813409,0.02266154771865896,seed-12098-pa-0.50-pb-0.50,3.764163456931506,1.0,-2.0,-2.0,0.5,37,-1.3101524445773975,0.5,0.5,1.8101524445773975,1.0,A,train,seed-12098-pa-0.50-pb-0.50:37,0.0,bandit,1.0,0.0,0.0,0.5
1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.0,1,0.0,19.0,19.0,-0.5,seed-12098-pa-0.50-pb-0.50,0.5,0.0,0.0,3.6635616461296463,bandit_abc,0.9743589743589743,0.5,0.0,0.5,0.5,0.5,0.5,-2.0,3.0,-2.0,-2.0,-2.0,0.9877032554204188,0.012296744579581135,seed-12098-pa-0.50-pb-0.50,4.386047744848593,1.0,3.0,3.0,0.5,38,0.8449237777113012,0.5,0.8449237777113012,0.3449237777113012,1.0,A,train,seed-12098-pa-0.50-pb-0.50:38,1.0,bandit,1.0,0.0,0.0,0.5
