task,contrast_family,pair_id,matched,unmatched_fields,orientation_valid
bandit,continue_incentive,bandit-continue_incentive-808587f4c6f9e27027db,True,,True
bandit,continue_incentive,bandit-continue_incentive-fdd30323bde43f025e71,True,,True
bandit,continue_incentive,bandit-continue_incentive-83871b973e0bc3ad4dbe,True,,True
bandit,continue_incentive,bandit-continue_incentive-72a48462961cdd4ec58d,True,,True
bandit,continue_incentive,bandit-continue_incentive-c93c4b335c04df1a4de2,True,,True
bandit,continue_incentive,bandit-continue_incentive-fb99b220c0815f6b3cd0,True,,True
bandit,continue_incentive,bandit-continue_incentive-35952dbe3141075e1cba,True,,True
bandit,continue_incentive,bandit-continue_incentive-87ce84f0a4d5fccaabba,True,,True
bandit,continue_incentive,bandit-continue_incentive-602d1b46792a4d2a6ce4,True,,True
bandit,continue_incentive,bandit-continue_incentive-6a07711e78f2145e2e63,True,,True
bandit,continue_incentive,bandit-continue_incentive-9098bf16ab47e3b331a5,True,,True
bandit,continue_incentive,bandit-continue_incentive-57d5fd9f045c21692405,True,,True
bandit,continue_incentive,bandit-continue_incentive-5e471b5fe2b03b8cf437,True,,True
bandit,continue_incentive,bandit-continue_incentive-e96cc32d9345058d5a69,True,,True
bandit,continue_incentive,bandit-continue_incentive-79a0f9d9f11ab181a2e6,True,,True
bandit,continue_incentive,bandit-continue_incentive-af3fbd22334ebb53d440,True,,True
bandit,continue_incentive,bandit-continue_incentive-1116cc3d16b761cd1f8a,True,,True
bandit,continue_incentive,bandit-continue_incentive-2b42bf30513368880177,True,,True
bandit,continue_incentive,bandit-continue_incentive-d14249a8d41c0cd8c50e,True,,True
bandit,continue_incentive,bandit-continue_incentive-c24911bd8aa7331c449b,True,,True
bandit,continue_incentive,bandit-continue_incentive-eb36214a1d75c01f7795,True,,True
bandit,continue_incentive,bandit-continue_incentive-531dc343ea96048bb5c4,True,,True
bandit,continue_incentive,bandit-continue_incentive-6637e70fb768fb8e4ca3,True,,True
bandit,continue_incentive,bandit-continue_incentive-01ec5f3f38fd5b5e1be1,True,,True
bandit,continue_incentive,bandit-continue_incentive-020066cc9ac55d08621d,True,,True
bandit,continue_incentive,bandit-continue_incentive-6bd2a569eeffa5b601ef,True,,True
bandit,continue_incentive,bandit-continue_incentive-106a139ba5af096528b0,True,,True
bandit,continue_incentive,bandit-continue_incentive-48558a94e28728dcc42e,True,,True
bandit,continue_incentive,bandit-continue_incentive-8af5903c19834de9ba0e,True,,True
bandit,continue_incentive,bandit-continue_incentive-95fcdf593bddf95a49d8,True,,True
bandit,continue_incentive,bandit-continue_incentive-951ce64708f2399abbac,True,,True
bandit,continue_incentive,bandit-continue_incentive-eeb19591f3029eb4514f,True,,True
bandit,continue_incentive,bandit-continue_incentive-6430db4e29028397c117,True,,True
bandit,continue_incentive,bandit-continue_incentive-334b7b5049dd253f5e35,True,,True
bandit,continue_incentive,bandit-continue_incentive-3b4de7eb1dd9251ef8b5,True,,True
bandit,continue_incentive,bandit-continue_incentive-da25fd344e43aba32ce8,True,,True
bandit,continue_incentive,bandit-continue_incentive-bdfcb9b48f881696c700,True,,True
bandit,continue_incentive,bandit-continue_incentive-d2e5282649a341cc660c,True,,True
bandit,continue_incentive,bandit-continue_incentive-1c6a2bcb27a2badca446,True,,True
bandit,continue_incentive,bandit-continue_incentive-384c625b994d472c7085,True,,True
bandit,continue_incentive,bandit-continue_incentive-baa92fbe8939dc2d5423,True,,True
bandit,continue_incentive,bandit-continue_incentive-ee2406eab2f02f1627a1,True,,True
bandit,continue_incentive,bandit-continue_incentive-630e77ce37f8189f856d,True,,True
bandit,continue_incentive,bandit-continue_incentive-0c6f3a1aeafaf9e37d51,True,,True
bandit,continue_incentive,bandit-continue_incentive-5a3fe2a9b8a45c2f7eec,True,,True
bandit,continue_incentive,bandit-continue_incentive-c1aab4e9052d51582229,True,,True
bandit,continue_incentive,bandit-continue_incentive-cd5bedca31a896bccb59,True,,True
bandit,continue_incentive,bandit-continue_incentive-0fd57fbf2005cc726694,True,,True
bandit,continue_incentive,bandit-continue_incentive-229d746f22a10dc96fd8,True,,True
bandit,continue_incentive,bandit-continue_incentive-6cbad02e1d57b6e41073,True,,True
bandit,continue_incentive,bandit-continue_incentive-431f91a378678f5fda8a,True,,True
bandit,continue_incentive,bandit-continue_incentive-9ced1ded110d453baa7a,True,,True
bandit,continue_incentive,bandit-continue_incentive-76fc138778b0522a4f7c,True,,True
bandit,continue_incentive,bandit-continue_incentive-5d60f942c7a936e90978,True,,True
bandit,continue_incentive,bandit-continue_incentive-777e0a63bc42d169028e,True,,True
bandit,continue_incentive,bandit-continue_incentive-40815c3521613d8535da,True,,True
bandit,continue_incentive,bandit-continue_incentive-4e7333a50d7451d6c2a3,True,,True
bandit,continue_incentive,bandit-continue_incentive-3635d6a77d24a19c6cc8,True,,True
bandit,continue_incentive,bandit-continue_incentive-e3ed47233f63a180c1ff,True,,True
bandit,continue_incentive,bandit-continue_incentive-a606eadbff384859bf86,True,,True
bandit,continue_incentive,bandit-continue_incentive-1c02b288515b05e06ef9,True,,True
bandit,continue_incentive,bandit-continue_incentive-280810dbf4fd2db94de7,True,,True
bandit,continue_incentive,bandit-continue_incentive-db197685988175a08186,True,,True
bandit,continue_incentive,bandit-continue_incentive-9af84baa724d5377a9f9,True,,True
bandit,continue_incentive,bandit-continue_incentive-12a93e2b1fdbc75fa281,True,,True
bandit,continue_incentive,bandit-continue_incentive-de17c00b80d1338f5284,True,,True
bandit,continue_incentive,bandit-continue_incentive-a952abffbc71ba38b0dd,True,,True
bandit,continue_incentive,bandit-continue_incentive-b51c34db7f4b97297c19,True,,True
bandit,continue_incentive,bandit-continue_incentive-f74ac7227cabfdecf4bb,True,,True
bandit,continue_incentive,bandit-continue_incentive-3901819bec339c4388a6,True,,True
bandit,continue_incentive,bandit-continue_incentive-d3b72ed4997fcd22cf6d,True,,True
bandit,continue_incentive,bandit-continue_incentive-76e6401be0551dd8a8e7,True,,True
bandit,continue_incentive,bandit-continue_incentive-d01d0abfcca5b933e987,True,,True
bandit,continue_incentive,bandit-continue_incentive-a149a69195cbc51c9e4b,True,,True
bandit,continue_incentive,bandit-continue_incentive-baf9b617590b86a0962f,True,,True
bandit,continue_incentive,bandit-continue_incentive-edc831e7cec2443f4186,True,,True
bandit,continue_incentive,bandit-continue_incentive-9180c9381aea476ad83a,True,,True
bandit,continue_incentive,bandit-continue_incentive-706484cb797de6ba8ca6,True,,True
bandit,continue_incentive,bandit-continue_incentive-eab20c296c0e48a823b2,True,,True
bandit,continue_incentive,bandit-continue_incentive-52915680b51083622108,True,,True
bandit,continue_incentive,bandit-continue_incentive-652b1754d9b277fbdfe3,True,,True
bandit,continue_incentive,bandit-continue_incentive-6c3c0403babe684a6db3,True,,True
bandit,continue_incentive,bandit-continue_incentive-b0359fc8b004bcddc517,True,,True
bandit,continue_incentive,bandit-continue_incentive-f0477d18532e6c20406e,True,,True
bandit,continue_incentive,bandit-continue_incentive-81835a30ded4489c6e98,True,,True
bandit,continue_incentive,bandit-continue_incentive-5294610f896f2eda1cfa,True,,True
bandit,continue_incentive,bandit-continue_incentive-3bcb12e732b154eac8b0,True,,True
bandit,continue_incentive,bandit-continue_incentive-60cac0b5851c89bb3682,True,,True
bandit,continue_incentive,bandit-continue_incentive-192a81ee476f97f38036,True,,True
bandit,continue_incentive,bandit-continue_incentive-1662e24043b1f855240f,True,,True
bandit,continue_incentive,bandit-continue_incentive-7850b2e5858c701ad6ee,True,,True
bandit,continue_incentive,bandit-continue_incentive-7d176338eaa7d22d8511,True,,True
bandit,continue_incentive,bandit-continue_incentive-853000379ebff405a8a5,True,,True
bandit,continue_incentive,bandit-continue_incentive-da79912165ca5b9acaa4,True,,True
bandit,continue_incentive,bandit-continue_incentive-1fa5c01a04c4ed8f6cb2,True,,True
bandit,continue_incentive,bandit-continue_incentive-cd7a593307c9a790c68b,True,,True
bandit,continue_incentive,bandit-continue_incentive-f213afb43a547a07e7ff,True,,True
bandit,continue_incentive,bandit-continue_incentive-617c74ac77759fe05f7a,True,,True
bandit,continue_incentive,bandit-continue_incentive-7d2dfa7f94597636b120,True,,True
bandit,continue_incentive,bandit-continue_incentive-c8587e66cb3e98ed12c7,True,,True
bandit,continue_incentive,bandit-continue_incentive-33c80a58530dacd09eb1,True,,True
bandit,continue_incentive,bandit-continue_incentive-231f8526b99c9d3c7d79,True,,True
bandit,continue_incentive,bandit-continue_incentive-68a976d61e844d5e3121,True,,True
bandit,continue_incentive,bandit-continue_incentive-3605d2b6abbe85881bb3,True,,True
bandit,continue_incentive,bandit-continue_incentive-03c8da58699421edf1ce,True,,True
bandit,continue_incentive,bandit-continue_incentive-c67b3cd57ca158240d9e,True,,True
bandit,continue_incentive,bandit-continue_incentive-c8925f1bf7687574d83c,True,,True
bandit,continue_incentive,bandit-continue_incentive-88fd868fec0b4d38c398,True,,True
bandit,continue_incentive,bandit-continue_incentive-7a4289becaa298b1a644,True,,True
bandit,continue_incentive,bandit-continue_incentive-1d4ccb894dd751e87306,True,,True
bandit,continue_incentive,bandit-continue_incentive-e1630fbb95aef171b3ac,True,,True
bandit,continue_incentive,bandit-continue_incentive-185a60d3970faaf5d57a,True,,True
bandit,continue_incentive,bandit-continue_incentive-ae9416e0ca04957082e8,True,,True
bandit,continue_incentive,bandit-continue_incentive-0b67bdf83e42af613d64,True,,True
bandit,continue_incentive,bandit-continue_incentive-8dec05d4c438de1a8a29,True,,True
bandit,continue_incentive,bandit-continue_incentive-a57cccaec04f5ed66535,True,,True
bandit,continue_incentive,bandit-continue_incentive-5cf29abc572e89454ce0,True,,True
bandit,continue_incentive,bandit-continue_incentive-ec2c863b3cfd63c99a53,True,,True
bandit,continue_incentive,bandit-continue_incentive-f32bdf1562b9510b2652,True,,True
bandit,continue_incentive,bandit-continue_incentive-dc482d379fdfecd60df5,True,,True
bandit,continue_incentive,bandit-continue_incentive-7b53ba3355acc41d4f11,True,,True
bandit,continue_incentive,bandit-continue_incentive-f1f703e8d36aef40a7d8,True,,True
bandit,continue_incentive,bandit-continue_incentive-3ec1b0e7c9b0408ac4ae,True,,True
bandit,continue_incentive,bandit-continue_incentive-8d1da82d453affdfc360,True,,True
bandit,continue_incentive,bandit-continue_incentive-cd6400089724a690b2be,True,,True
bandit,continue_incentive,bandit-continue_incentive-20687f566c817999abe7,True,,True
bandit,continue_incentive,bandit-continue_incentive-1f31244b8c45d51cd9db,True,,True
bandit,continue_incentive,bandit-continue_incentive-8e03137c907370526196,True,,True
bandit,continue_incentive,bandit-continue_incentive-61c9ff616d0765d155d0,True,,True
bandit,continue_incentive,bandit-continue_incentive-664f771578ea2a587809,True,,True
bandit,continue_incentive,bandit-continue_incentive-5cf1e684bb64e3c63c31,True,,True
bandit,continue_incentive,bandit-continue_incentive-ccb544ce79a8d8f00419,True,,True
bandit,continue_incentive,bandit-continue_incentive-f1f3f3fcf3e920811e92,True,,True
bandit,continue_incentive,bandit-continue_incentive-837ae87f97027d1b1611,True,,True
bandit,continue_incentive,bandit-continue_incentive-38975a00959112501648,True,,True
bandit,continue_incentive,bandit-continue_incentive-074477f70a88b48247fc,True,,True
bandit,continue_incentive,bandit-continue_incentive-766ac81052706e4f7017,True,,True
bandit,continue_incentive,bandit-continue_incentive-f051bf75188f63a205ff,True,,True
bandit,continue_incentive,bandit-continue_incentive-2a5b5f4c8e42606fb967,True,,True
bandit,continue_incentive,bandit-continue_incentive-21c4e214d0ba9a983e67,True,,True
bandit,continue_incentive,bandit-continue_incentive-7424197efe6c8b6df8ca,True,,True
bandit,continue_incentive,bandit-continue_incentive-73f1f985eaab264638f9,True,,True
bandit,continue_incentive,bandit-continue_incentive-38e8b6e58e236b99151a,True,,True
bandit,continue_incentive,bandit-continue_incentive-0505e7d8de84df743d3d,True,,True
bandit,continue_incentive,bandit-continue_incentive-35165a3c4eb32dcd0c91,True,,True
bandit,continue_incentive,bandit-continue_incentive-0982a62ea6f0c03ce92e,True,,True
bandit,continue_incentive,bandit-continue_incentive-78841217200662e75be9,True,,True
bandit,continue_incentive,bandit-continue_incentive-0b4b58e120b1a8e931d5,True,,True
bandit,continue_incentive,bandit-continue_incentive-c77f695b211c4f73fdeb,True,,True
bandit,continue_incentive,bandit-continue_incentive-9844748c55d87af7548f,True,,True
bandit,continue_incentive,bandit-continue_incentive-fe68f5a294842b7198bb,True,,True
bandit,continue_incentive,bandit-continue_incentive-b76c5be1a42e74556826,True,,True
bandit,continue_incentive,bandit-continue_incentive-de92973080c67b4a1c69,True,,True
bandit,continue_incentive,bandit-continue_incentive-6490a81e94af9ece02c5,True,,True
bandit,continue_incentive,bandit-continue_incentive-401a5bf342c69a4d9c62,True,,True
bandit,continue_incentive,bandit-continue_incentive-f6635b74c29b5e9d0407,True,,True
bandit,continue_incentive,bandit-continue_incentive-2a29469984ebae9b331b,True,,True
bandit,continue_incentive,bandit-continue_incentive-68da5765e88934a55059,True,,True
bandit,continue_incentive,bandit-continue_incentive-877ecc27a921019ee8d4,True,,True
bandit,continue_incentive,bandit-continue_incentive-bd2d6046ba15c4bc0cb0,True,,True
bandit,continue_incentive,bandit-continue_incentive-b178f5102e0325acab01,True,,True
bandit,continue_incentive,bandit-continue_incentive-2b08390ea402833b7022,True,,True
bandit,continue_incentive,bandit-continue_incentive-183217cc2c22333367fd,True,,True
bandit,continue_incentive,bandit-continue_incentive-c35d44a7967e694abdb7,True,,True
bandit,continue_incentive,bandit-continue_incentive-c0f4869b4d08b3444e1e,True,,True
bandit,continue_incentive,bandit-continue_incentive-b9fe66e340d724533280,True,,True
bandit,continue_incentive,bandit-continue_incentive-f9c139018664815e04b3,True,,True
bandit,continue_incentive,bandit-continue_incentive-a0593a4f40801231d95b,True,,True
bandit,continue_incentive,bandit-continue_incentive-8ef8c5e6b0a1e13529c4,True,,True
bandit,continue_incentive,bandit-continue_incentive-1901dc9517e8a572f8c7,True,,True
bandit,continue_incentive,bandit-continue_incentive-8a6e356d44bd686bbb1a,True,,True
bandit,continue_incentive,bandit-continue_incentive-dd4d01af3abef03b83f9,True,,True
bandit,continue_incentive,bandit-continue_incentive-a34478e3c60887cb9ecd,True,,True
bandit,continue_incentive,bandit-continue_incentive-d8908d3ff6888ead3c17,True,,True
bandit,continue_incentive,bandit-continue_incentive-39f7512efe683b3154f4,True,,True
bandit,continue_incentive,bandit-continue_incentive-1f0839689718eaa17511,True,,True
bandit,continue_incentive,bandit-continue_incentive-9c0646dffd4d75fec9a0,True,,True
bandit,continue_incentive,bandit-continue_incentive-8e576d893319d46bfa14,True,,True
bandit,continue_incentive,bandit-continue_incentive-adb632220bfc7d29834a,True,,True
bandit,continue_incentive,bandit-continue_incentive-b892767bfa9d9200506e,True,,True
bandit,continue_incentive,bandit-continue_incentive-21d084c5d2715964a5d7,True,,True
bandit,continue_incentive,bandit-continue_incentive-7a8bdf97939caa084591,True,,True
bandit,continue_incentive,bandit-continue_incentive-72622d277dd706ce66e6,True,,True
bandit,continue_incentive,bandit-continue_incentive-aa40aed64ff7cf6575c2,True,,True
bandit,continue_incentive,bandit-continue_incentive-137d0e49231c105deb64,True,,True
bandit,continue_incentive,bandit-continue_incentive-1b03c4358435e59da583,True,,True
bandit,continue_incentive,bandit-continue_incentive-15ac8432ea194f01469d,True,,True
bandit,continue_incentive,bandit-continue_incentive-90ba821f4b83b036440a,True,,True
bandit,continue_incentive,bandit-continue_incentive-852d57bd51ce5abef978,True,,True
bandit,continue_incentive,bandit-continue_incentive-9ad99dec4d63b3a20d2c,True,,True
bandit,continue_incentive,bandit-continue_incentive-dc21d4fc5d313dccc4e1,True,,True
bandit,continue_incentive,bandit-continue_incentive-30f1a89e569e09abb93e,True,,True
bandit,continue_incentive,bandit-continue_incentive-abd6b64a2bcfcffa407d,True,,True
bandit,continue_incentive,bandit-continue_incentive-afdc7105321ff2f894c0,True,,True
bandit,continue_incentive,bandit-continue_incentive-138a79b3f8c7851e3f89,True,,True
bandit,continue_incentive,bandit-continue_incentive-c3f96d475aae0193dc3a,True,,True
bandit,continue_incentive,bandit-continue_incentive-8d30d44943180a25d4da,True,,True
bandit,continue_incentive,bandit-continue_incentive-338e512666372a59cd80,True,,True
