task,pair_id,condition_id,split,seed,timing_environment,reward_magnitude,opportunity_cost,quit_payoff,ratio_schedule,effort_cost,outside_option,prior_investment,remaining_steps,step_cost,success_probability,exposure_type,exposure_trials,transfer_success_probability,transfer_cost,max_transfer_attempts,base_success_probability,clue_increment,attempt_cost,solution_reward,restart_value,max_attempts
controllability,controllability-pair-0281097,controllability-8b92010f69f1,train,281097,,,,,,,,,,,,uncontrollable,10.0,0.35,1.0,8.0,,,,,,
controllability,controllability-pair-0281098,controllability-f720e977f483,train,281098,,,,,,,,,,,,uncontrollable,10.0,0.7,1.0,8.0,,,,,,
controllability,controllability-pair-0281099,controllability-9f85fc27ff8d,test,281099,,,,,,,,,,,,controllable,10.0,0.35,1.0,8.0,,,,,,
controllability,controllability-pair-0281100,controllability-80693296cd52,train,281100,,,,,,,,,,,,controllable,10.0,0.7,1.0,8.0,,,,,,
controllability,controllability-pair-0281101,controllability-db0db669dd9e,train,281101,,,,,,,,,,,,uncontrollable,10.0,0.35,3.0,8.0,,,,,,
controllability,controllability-pair-0281102,controllability-d5440ebccfd6,train,281102,,,,,,,,,,,,controllable,10.0,0.7,3.0,8.0,,,,,,
controllability,controllability-pair-0281103,controllability-feb75e11f20f,validation,281103,,,,,,,,,,,,controllable,10.0,0.35,3.0,8.0,,,,,,
controllability,controllability-pair-0281104,controllability-e6d643d10fbe,train,281104,,,,,,,,,,,,uncontrollable,10.0,0.7,3.0,8.0,,,,,,
controllability,controllability-pair-0281105,controllability-8b92010f69f1,train,281105,,,,,,,,,,,,uncontrollable,10.0,0.35,1.0,8.0,,,,,,
controllability,controllability-pair-0281106,controllability-f720e977f483,validation,281106,,,,,,,,,,,,uncontrollable,10.0,0.7,1.0,8.0,,,,,,
controllability,controllability-pair-0281107,controllability-9f85fc27ff8d,train,281107,,,,,,,,,,,,controllable,10.0,0.35,1.0,8.0,,,,,,
controllability,controllability-pair-0281108,controllability-80693296cd52,validation,281108,,,,,,,,,,,,controllable,10.0,0.7,1.0,8.0,,,,,,
controllability,controllability-pair-0281109,controllability-db0db669dd9e,train,281109,,,,,,,,,,,,uncontrollable,10.0,0.35,3.0,8.0,,,,,,
controllability,controllability-pair-0281110,controllability-d5440ebccfd6,train,281110,,,,,,,,,,,,controllable,10.0,0.7,3.0,8.0,,,,,,
controllability,controllability-pair-0281111,controllability-feb75e11f20f,test,281111,,,,,,,,,,,,controllable,10.0,0.35,3.0,8.0,,,,,,
controllability,controllability-pair-0281112,controllability-e6d643d10fbe,train,281112,,,,,,,,,,,,uncontrollable,10.0,0.7,3.0,8.0,,,,,,
controllability,controllability-pair-0281113,controllability-8b92010f69f1,train,281113,,,,,,,,,,,,uncontrollable,10.0,0.35,1.0,8.0,,,,,,
controllability,controllability-pair-0281114,controllability-f720e977f483,test,281114,,,,,,,,,,,,uncontrollable,10.0,0.7,1.0,8.0,,,,,,
controllability,controllability-pair-0281115,controllability-9f85fc27ff8d,train,281115,,,,,,,,,,,,controllable,10.0,0.35,1.0,8.0,,,,,,
controllability,controllability-pair-0281116,controllability-80693296cd52,train,281116,,,,,,,,,,,,controllable,10.0,0.7,1.0,8.0,,,,,,
controllability,controllability-pair-0281117,controllability-db0db669dd9e,train,281117,,,,,,,,,,,,uncontrollable,10.0,0.35,3.0,8.0,,,,,,
controllability,controllability-pair-0281118,controllability-d5440ebccfd6,train,281118,,,,,,,,,,,,controllable,10.0,0.7,3.0,8.0,,,,,,
controllability,controllability-pair-0281119,controllability-feb75e11f20f,train,281119,,,,,,,,,,,,controllable,10.0,0.35,3.0,8.0,,,,,,
controllability,controllability-pair-0281120,controllability-e6d643d10fbe,train,281120,,,,,,,,,,,,uncontrollable,10.0,0.7,3.0,8.0,,,,,,
controllability,controllability-pair-0281121,controllability-8b92010f69f1,train,281121,,,,,,,,,,,,uncontrollable,10.0,0.35,1.0,8.0,,,,,,
controllability,controllability-pair-0281122,controllability-f720e977f483,train,281122,,,,,,,,,,,,uncontrollable,10.0,0.7,1.0,8.0,,,,,,
controllability,controllability-pair-0281123,controllability-9f85fc27ff8d,test,281123,,,,,,,,,,,,controllable,10.0,0.35,1.0,8.0,,,,,,
controllability,controllability-pair-0281124,controllability-80693296cd52,test,281124,,,,,,,,,,,,controllable,10.0,0.7,1.0,8.0,,,,,,
controllability,controllability-pair-0281125,controllability-db0db669dd9e,train,281125,,,,,,,,,,,,uncontrollable,10.0,0.35,3.0,8.0,,,,,,
controllability,controllability-pair-0281126,controllability-d5440ebccfd6,train,281126,,,,,,,,,,,,controllable,10.0,0.7,3.0,8.0,,,,,,
controllability,controllability-pair-0281127,controllability-feb75e11f20f,validation,281127,,,,,,,,,,,,controllable,10.0,0.35,3.0,8.0,,,,,,
controllability,controllability-pair-0281128,controllability-e6d643d10fbe,train,281128,,,,,,,,,,,,uncontrollable,10.0,0.7,3.0,8.0,,,,,,
controllability,controllability-pair-0281129,controllability-8b92010f69f1,train,281129,,,,,,,,,,,,uncontrollable,10.0,0.35,1.0,8.0,,,,,,
controllability,controllability-pair-0281130,controllability-f720e977f483,train,281130,,,,,,,,,,,,uncontrollable,10.0,0.7,1.0,8.0,,,,,,
controllability,controllability-pair-0281131,controllability-9f85fc27ff8d,train,281131,,,,,,,,,,,,controllable,10.0,0.35,1.0,8.0,,,,,,
controllability,controllability-pair-0281132,controllability-80693296cd52,train,281132,,,,,,,,,,,,controllable,10.0,0.7,1.0,8.0,,,,,,
controllability,controllability-pair-0281133,controllability-db0db669dd9e,train,281133,,,,,,,,,,,,uncontrollable,10.0,0.35,3.0,8.0,,,,,,
controllability,controllability-pair-0281134,controllability-d5440ebccfd6,train,281134,,,,,,,,,,,,controllable,10.0,0.7,3.0,8.0,,,,,,
controllability,controllability-pair-0281135,controllability-feb75e11f20f,validation,281135,,,,,,,,,,,,controllable,10.0,0.35,3.0,8.0,,,,,,
controllability,controllability-pair-0281136,controllability-e6d643d10fbe,train,281136,,,,,,,,,,,,uncontrollable,10.0,0.7,3.0,8.0,,,,,,
controllability,controllability-pair-0281137,controllability-8b92010f69f1,test,281137,,,,,,,,,,,,uncontrollable,10.0,0.35,1.0,8.0,,,,,,
controllability,controllability-pair-0281138,controllability-f720e977f483,train,281138,,,,,,,,,,,,uncontrollable,10.0,0.7,1.0,8.0,,,,,,
controllability,controllability-pair-0281139,controllability-9f85fc27ff8d,test,281139,,,,,,,,,,,,controllable,10.0,0.35,1.0,8.0,,,,,,
controllability,controllability-pair-0281140,controllability-80693296cd52,train,281140,,,,,,,,,,,,controllable,10.0,0.7,1.0,8.0,,,,,,
controllability,controllability-pair-0281141,controllability-db0db669dd9e,train,281141,,,,,,,,,,,,uncontrollable,10.0,0.35,3.0,8.0,,,,,,
controllability,controllability-pair-0281142,controllability-d5440ebccfd6,train,281142,,,,,,,,,,,,controllable,10.0,0.7,3.0,8.0,,,,,,
controllability,controllability-pair-0281143,controllability-feb75e11f20f,validation,281143,,,,,,,,,,,,controllable,10.0,0.35,3.0,8.0,,,,,,
controllability,controllability-pair-0281144,controllability-e6d643d10fbe,train,281144,,,,,,,,,,,,uncontrollable,10.0,0.7,3.0,8.0,,,,,,
controllability,controllability-pair-0281145,controllability-8b92010f69f1,train,281145,,,,,,,,,,,,uncontrollable,10.0,0.35,1.0,8.0,,,,,,
controllability,controllability-pair-0281146,controllability-f720e977f483,train,281146,,,,,,,,,,,,uncontrollable,10.0,0.7,1.0,8.0,,,,,,
controllability,controllability-pair-0281147,controllability-9f85fc27ff8d,validation,281147,,,,,,,,,,,,controllable,10.0,0.35,1.0,8.0,,,,,,
controllability,controllability-pair-0281148,controllability-80693296cd52,train,281148,,,,,,,,,,,,controllable,10.0,0.7,1.0,8.0,,,,,,
controllability,controllability-pair-0281149,controllability-db0db669dd9e,train,281149,,,,,,,,,,,,uncontrollable,10.0,0.35,3.0,8.0,,,,,,
controllability,controllability-pair-0281150,controllability-d5440ebccfd6,test,281150,,,,,,,,,,,,controllable,10.0,0.7,3.0,8.0,,,,,,
controllability,controllability-pair-0281151,controllability-feb75e11f20f,validation,281151,,,,,,,,,,,,controllable,10.0,0.35,3.0,8.0,,,,,,
controllability,controllability-pair-0281152,controllability-e6d643d10fbe,test,281152,,,,,,,,,,,,uncontrollable,10.0,0.7,3.0,8.0,,,,,,
controllability,controllability-pair-0281153,controllability-8b92010f69f1,validation,281153,,,,,,,,,,,,uncontrollable,10.0,0.35,1.0,8.0,,,,,,
controllability,controllability-pair-0281154,controllability-f720e977f483,train,281154,,,,,,,,,,,,uncontrollable,10.0,0.7,1.0,8.0,,,,,,
controllability,controllability-pair-0281155,controllability-9f85fc27ff8d,test,281155,,,,,,,,,,,,controllable,10.0,0.35,1.0,8.0,,,,,,
controllability,controllability-pair-0281156,controllability-80693296cd52,train,281156,,,,,,,,,,,,controllable,10.0,0.7,1.0,8.0,,,,,,
controllability,controllability-pair-0281157,controllability-db0db669dd9e,train,281157,,,,,,,,,,,,uncontrollable,10.0,0.35,3.0,8.0,,,,,,
controllability,controllability-pair-0281158,controllability-d5440ebccfd6,test,281158,,,,,,,,,,,,controllable,10.0,0.7,3.0,8.0,,,,,,
controllability,controllability-pair-0281159,controllability-feb75e11f20f,train,281159,,,,,,,,,,,,controllable,10.0,0.35,3.0,8.0,,,,,,
controllability,controllability-pair-0281160,controllability-e6d643d10fbe,train,281160,,,,,,,,,,,,uncontrollable,10.0,0.7,3.0,8.0,,,,,,
controllability,controllability-pair-0281161,controllability-8b92010f69f1,test,281161,,,,,,,,,,,,uncontrollable,10.0,0.35,1.0,8.0,,,,,,
controllability,controllability-pair-0281162,controllability-f720e977f483,train,281162,,,,,,,,,,,,uncontrollable,10.0,0.7,1.0,8.0,,,,,,
controllability,controllability-pair-0281163,controllability-9f85fc27ff8d,train,281163,,,,,,,,,,,,controllable,10.0,0.35,1.0,8.0,,,,,,
controllability,controllability-pair-0281164,controllability-80693296cd52,validation,281164,,,,,,,,,,,,controllable,10.0,0.7,1.0,8.0,,,,,,
controllability,controllability-pair-0281165,controllability-db0db669dd9e,train,281165,,,,,,,,,,,,uncontrollable,10.0,0.35,3.0,8.0,,,,,,
controllability,controllability-pair-0281166,controllability-d5440ebccfd6,train,281166,,,,,,,,,,,,controllable,10.0,0.7,3.0,8.0,,,,,,
controllability,controllability-pair-0281167,controllability-feb75e11f20f,train,281167,,,,,,,,,,,,controllable,10.0,0.35,3.0,8.0,,,,,,
controllability,controllability-pair-0281168,controllability-e6d643d10fbe,train,281168,,,,,,,,,,,,uncontrollable,10.0,0.7,3.0,8.0,,,,,,
controllability,controllability-pair-0281169,controllability-8b92010f69f1,train,281169,,,,,,,,,,,,uncontrollable,10.0,0.35,1.0,8.0,,,,,,
controllability,controllability-pair-0281170,controllability-f720e977f483,train,281170,,,,,,,,,,,,uncontrollable,10.0,0.7,1.0,8.0,,,,,,
controllability,controllability-pair-0281171,controllability-9f85fc27ff8d,train,281171,,,,,,,,,,,,controllable,10.0,0.35,1.0,8.0,,,,,,
controllability,controllability-pair-0281172,controllability-80693296cd52,train,281172,,,,,,,,,,,,controllable,10.0,0.7,1.0,8.0,,,,,,
controllability,controllability-pair-0281173,controllability-db0db669dd9e,train,281173,,,,,,,,,,,,uncontrollable,10.0,0.35,3.0,8.0,,,,,,
controllability,controllability-pair-0281174,controllability-d5440ebccfd6,train,281174,,,,,,,,,,,,controllable,10.0,0.7,3.0,8.0,,,,,,
controllability,controllability-pair-0281175,controllability-feb75e11f20f,train,281175,,,,,,,,,,,,controllable,10.0,0.35,3.0,8.0,,,,,,
controllability,controllability-pair-0281176,controllability-e6d643d10fbe,train,281176,,,,,,,,,,,,uncontrollable,10.0,0.7,3.0,8.0,,,,,,
controllability,controllability-pair-0281177,controllability-8b92010f69f1,train,281177,,,,,,,,,,,,uncontrollable,10.0,0.35,1.0,8.0,,,,,,
controllability,controllability-pair-0281178,controllability-f720e977f483,train,281178,,,,,,,,,,,,uncontrollable,10.0,0.7,1.0,8.0,,,,,,
controllability,controllability-pair-0281179,controllability-9f85fc27ff8d,test,281179,,,,,,,,,,,,controllable,10.0,0.35,1.0,8.0,,,,,,
controllability,controllability-pair-0281180,controllability-80693296cd52,train,281180,,,,,,,,,,,,controllable,10.0,0.7,1.0,8.0,,,,,,
controllability,controllability-pair-0281181,controllability-db0db669dd9e,train,281181,,,,,,,,,,,,uncontrollable,10.0,0.35,3.0,8.0,,,,,,
controllability,controllability-pair-0281182,controllability-d5440ebccfd6,train,281182,,,,,,,,,,,,controllable,10.0,0.7,3.0,8.0,,,,,,
controllability,controllability-pair-0281183,controllability-feb75e11f20f,train,281183,,,,,,,,,,,,controllable,10.0,0.35,3.0,8.0,,,,,,
controllability,controllability-pair-0281184,controllability-e6d643d10fbe,train,281184,,,,,,,,,,,,uncontrollable,10.0,0.7,3.0,8.0,,,,,,
controllability,controllability-pair-0281185,controllability-8b92010f69f1,train,281185,,,,,,,,,,,,uncontrollable,10.0,0.35,1.0,8.0,,,,,,
controllability,controllability-pair-0281186,controllability-f720e977f483,test,281186,,,,,,,,,,,,uncontrollable,10.0,0.7,1.0,8.0,,,,,,
controllability,controllability-pair-0281187,controllability-9f85fc27ff8d,test,281187,,,,,,,,,,,,controllable,10.0,0.35,1.0,8.0,,,,,,
controllability,controllability-pair-0281188,controllability-80693296cd52,validation,281188,,,,,,,,,,,,controllable,10.0,0.7,1.0,8.0,,,,,,
controllability,controllability-pair-0281189,controllability-db0db669dd9e,train,281189,,,,,,,,,,,,uncontrollable,10.0,0.35,3.0,8.0,,,,,,
controllability,controllability-pair-0281190,controllability-d5440ebccfd6,train,281190,,,,,,,,,,,,controllable,10.0,0.7,3.0,8.0,,,,,,
controllability,controllability-pair-0281191,controllability-feb75e11f20f,train,281191,,,,,,,,,,,,controllable,10.0,0.35,3.0,8.0,,,,,,
controllability,controllability-pair-0281192,controllability-e6d643d10fbe,train,281192,,,,,,,,,,,,uncontrollable,10.0,0.7,3.0,8.0,,,,,,
controllability,controllability-pair-0281193,controllability-8b92010f69f1,validation,281193,,,,,,,,,,,,uncontrollable,10.0,0.35,1.0,8.0,,,,,,
controllability,controllability-pair-0281194,controllability-f720e977f483,test,281194,,,,,,,,,,,,uncontrollable,10.0,0.7,1.0,8.0,,,,,,
controllability,controllability-pair-0281195,controllability-9f85fc27ff8d,train,281195,,,,,,,,,,,,controllable,10.0,0.35,1.0,8.0,,,,,,
controllability,controllability-pair-0281196,controllability-80693296cd52,train,281196,,,,,,,,,,,,controllable,10.0,0.7,1.0,8.0,,,,,,
controllability,controllability-pair-0281197,controllability-db0db669dd9e,train,281197,,,,,,,,,,,,uncontrollable,10.0,0.35,3.0,8.0,,,,,,
controllability,controllability-pair-0281198,controllability-d5440ebccfd6,train,281198,,,,,,,,,,,,controllable,10.0,0.7,3.0,8.0,,,,,,
controllability,controllability-pair-0281199,controllability-feb75e11f20f,train,281199,,,,,,,,,,,,controllable,10.0,0.35,3.0,8.0,,,,,,
controllability,controllability-pair-0281200,controllability-e6d643d10fbe,train,281200,,,,,,,,,,,,uncontrollable,10.0,0.7,3.0,8.0,,,,,,
controllability,controllability-pair-0281201,controllability-8b92010f69f1,test,281201,,,,,,,,,,,,uncontrollable,10.0,0.35,1.0,8.0,,,,,,
controllability,controllability-pair-0281202,controllability-f720e977f483,train,281202,,,,,,,,,,,,uncontrollable,10.0,0.7,1.0,8.0,,,,,,
controllability,controllability-pair-0281203,controllability-9f85fc27ff8d,train,281203,,,,,,,,,,,,controllable,10.0,0.35,1.0,8.0,,,,,,
controllability,controllability-pair-0281204,controllability-80693296cd52,validation,281204,,,,,,,,,,,,controllable,10.0,0.7,1.0,8.0,,,,,,
controllability,controllability-pair-0281205,controllability-db0db669dd9e,train,281205,,,,,,,,,,,,uncontrollable,10.0,0.35,3.0,8.0,,,,,,
controllability,controllability-pair-0281206,controllability-d5440ebccfd6,validation,281206,,,,,,,,,,,,controllable,10.0,0.7,3.0,8.0,,,,,,
controllability,controllability-pair-0281207,controllability-feb75e11f20f,validation,281207,,,,,,,,,,,,controllable,10.0,0.35,3.0,8.0,,,,,,
controllability,controllability-pair-0281208,controllability-e6d643d10fbe,train,281208,,,,,,,,,,,,uncontrollable,10.0,0.7,3.0,8.0,,,,,,
controllability,controllability-pair-0281209,controllability-8b92010f69f1,test,281209,,,,,,,,,,,,uncontrollable,10.0,0.35,1.0,8.0,,,,,,
controllability,controllability-pair-0281210,controllability-f720e977f483,train,281210,,,,,,,,,,,,uncontrollable,10.0,0.7,1.0,8.0,,,,,,
controllability,controllability-pair-0281211,controllability-9f85fc27ff8d,validation,281211,,,,,,,,,,,,controllable,10.0,0.35,1.0,8.0,,,,,,
controllability,controllability-pair-0281212,controllability-80693296cd52,train,281212,,,,,,,,,,,,controllable,10.0,0.7,1.0,8.0,,,,,,
controllability,controllability-pair-0281213,controllability-db0db669dd9e,train,281213,,,,,,,,,,,,uncontrollable,10.0,0.35,3.0,8.0,,,,,,
controllability,controllability-pair-0281214,controllability-d5440ebccfd6,train,281214,,,,,,,,,,,,controllable,10.0,0.7,3.0,8.0,,,,,,
controllability,controllability-pair-0281215,controllability-feb75e11f20f,train,281215,,,,,,,,,,,,controllable,10.0,0.35,3.0,8.0,,,,,,
controllability,controllability-pair-0281216,controllability-e6d643d10fbe,train,281216,,,,,,,,,,,,uncontrollable,10.0,0.7,3.0,8.0,,,,,,
controllability,controllability-pair-0281217,controllability-8b92010f69f1,test,281217,,,,,,,,,,,,uncontrollable,10.0,0.35,1.0,8.0,,,,,,
controllability,controllability-pair-0281218,controllability-f720e977f483,validation,281218,,,,,,,,,,,,uncontrollable,10.0,0.7,1.0,8.0,,,,,,
controllability,controllability-pair-0281219,controllability-9f85fc27ff8d,train,281219,,,,,,,,,,,,controllable,10.0,0.35,1.0,8.0,,,,,,
controllability,controllability-pair-0281220,controllability-80693296cd52,train,281220,,,,,,,,,,,,controllable,10.0,0.7,1.0,8.0,,,,,,
controllability,controllability-pair-0281221,controllability-db0db669dd9e,train,281221,,,,,,,,,,,,uncontrollable,10.0,0.35,3.0,8.0,,,,,,
controllability,controllability-pair-0281222,controllability-d5440ebccfd6,train,281222,,,,,,,,,,,,controllable,10.0,0.7,3.0,8.0,,,,,,
controllability,controllability-pair-0281223,controllability-feb75e11f20f,validation,281223,,,,,,,,,,,,controllable,10.0,0.35,3.0,8.0,,,,,,
controllability,controllability-pair-0281224,controllability-e6d643d10fbe,train,281224,,,,,,,,,,,,uncontrollable,10.0,0.7,3.0,8.0,,,,,,
controllability,controllability-pair-0281225,controllability-8b92010f69f1,train,281225,,,,,,,,,,,,uncontrollable,10.0,0.35,1.0,8.0,,,,,,
controllability,controllability-pair-0281226,controllability-f720e977f483,train,281226,,,,,,,,,,,,uncontrollable,10.0,0.7,1.0,8.0,,,,,,
controllability,controllability-pair-0281227,controllability-9f85fc27ff8d,train,281227,,,,,,,,,,,,controllable,10.0,0.35,1.0,8.0,,,,,,
controllability,controllability-pair-0281228,controllability-80693296cd52,train,281228,,,,,,,,,,,,controllable,10.0,0.7,1.0,8.0,,,,,,
controllability,controllability-pair-0281229,controllability-db0db669dd9e,validation,281229,,,,,,,,,,,,uncontrollable,10.0,0.35,3.0,8.0,,,,,,
controllability,controllability-pair-0281230,controllability-d5440ebccfd6,test,281230,,,,,,,,,,,,controllable,10.0,0.7,3.0,8.0,,,,,,
controllability,controllability-pair-0281231,controllability-feb75e11f20f,validation,281231,,,,,,,,,,,,controllable,10.0,0.35,3.0,8.0,,,,,,
controllability,controllability-pair-0281232,controllability-e6d643d10fbe,train,281232,,,,,,,,,,,,uncontrollable,10.0,0.7,3.0,8.0,,,,,,
controllability,controllability-pair-0281233,controllability-8b92010f69f1,train,281233,,,,,,,,,,,,uncontrollable,10.0,0.35,1.0,8.0,,,,,,
controllability,controllability-pair-0281234,controllability-f720e977f483,train,281234,,,,,,,,,,,,uncontrollable,10.0,0.7,1.0,8.0,,,,,,
controllability,controllability-pair-0281235,controllability-9f85fc27ff8d,train,281235,,,,,,,,,,,,controllable,10.0,0.35,1.0,8.0,,,,,,
controllability,controllability-pair-0281236,controllability-80693296cd52,train,281236,,,,,,,,,,,,controllable,10.0,0.7,1.0,8.0,,,,,,
controllability,controllability-pair-0281237,controllability-db0db669dd9e,validation,281237,,,,,,,,,,,,uncontrollable,10.0,0.35,3.0,8.0,,,,,,
controllability,controllability-pair-0281238,controllability-d5440ebccfd6,validation,281238,,,,,,,,,,,,controllable,10.0,0.7,3.0,8.0,,,,,,
controllability,controllability-pair-0281239,controllability-feb75e11f20f,validation,281239,,,,,,,,,,,,controllable,10.0,0.35,3.0,8.0,,,,,,
controllability,controllability-pair-0281240,controllability-e6d643d10fbe,train,281240,,,,,,,,,,,,uncontrollable,10.0,0.7,3.0,8.0,,,,,,
controllability,controllability-pair-0281241,controllability-8b92010f69f1,train,281241,,,,,,,,,,,,uncontrollable,10.0,0.35,1.0,8.0,,,,,,
controllability,controllability-pair-0281242,controllability-f720e977f483,train,281242,,,,,,,,,,,,uncontrollable,10.0,0.7,1.0,8.0,,,,,,
controllability,controllability-pair-0281243,controllability-9f85fc27ff8d,train,281243,,,,,,,,,,,,controllable,10.0,0.35,1.0,8.0,,,,,,
controllability,controllability-pair-0281244,controllability-80693296cd52,train,281244,,,,,,,,,,,,controllable,10.0,0.7,1.0,8.0,,,,,,
controllability,controllability-pair-0281245,controllability-db0db669dd9e,train,281245,,,,,,,,,,,,uncontrollable,10.0,0.35,3.0,8.0,,,,,,
controllability,controllability-pair-0281246,controllability-d5440ebccfd6,train,281246,,,,,,,,,,,,controllable,10.0,0.7,3.0,8.0,,,,,,
controllability,controllability-pair-0281247,controllability-feb75e11f20f,train,281247,,,,,,,,,,,,controllable,10.0,0.35,3.0,8.0,,,,,,
controllability,controllability-pair-0281248,controllability-e6d643d10fbe,test,281248,,,,,,,,,,,,uncontrollable,10.0,0.7,3.0,8.0,,,,,,
controllability,controllability-pair-0281249,controllability-8b92010f69f1,test,281249,,,,,,,,,,,,uncontrollable,10.0,0.35,1.0,8.0,,,,,,
controllability,controllability-pair-0281250,controllability-f720e977f483,test,281250,,,,,,,,,,,,uncontrollable,10.0,0.7,1.0,8.0,,,,,,
controllability,controllability-pair-0281251,controllability-9f85fc27ff8d,test,281251,,,,,,,,,,,,controllable,10.0,0.35,1.0,8.0,,,,,,
controllability,controllability-pair-0281252,controllability-80693296cd52,train,281252,,,,,,,,,,,,controllable,10.0,0.7,1.0,8.0,,,,,,
controllability,controllability-pair-0281253,controllability-db0db669dd9e,train,281253,,,,,,,,,,,,uncontrollable,10.0,0.35,3.0,8.0,,,,,,
controllability,controllability-pair-0281254,controllability-d5440ebccfd6,train,281254,,,,,,,,,,,,controllable,10.0,0.7,3.0,8.0,,,,,,
controllability,controllability-pair-0281255,controllability-feb75e11f20f,train,281255,,,,,,,,,,,,controllable,10.0,0.35,3.0,8.0,,,,,,
controllability,controllability-pair-0281256,controllability-e6d643d10fbe,test,281256,,,,,,,,,,,,uncontrollable,10.0,0.7,3.0,8.0,,,,,,
controllability,controllability-pair-0281257,controllability-8b92010f69f1,train,281257,,,,,,,,,,,,uncontrollable,10.0,0.35,1.0,8.0,,,,,,
controllability,controllability-pair-0281258,controllability-f720e977f483,train,281258,,,,,,,,,,,,uncontrollable,10.0,0.7,1.0,8.0,,,,,,
controllability,controllability-pair-0281259,controllability-9f85fc27ff8d,train,281259,,,,,,,,,,,,controllable,10.0,0.35,1.0,8.0,,,,,,
controllability,controllability-pair-0281260,controllability-80693296cd52,train,281260,,,,,,,,,,,,controllable,10.0,0.7,1.0,8.0,,,,,,
controllability,controllability-pair-0281261,controllability-db0db669dd9e,train,281261,,,,,,,,,,,,uncontrollable,10.0,0.35,3.0,8.0,,,,,,
controllability,controllability-pair-0281262,controllability-d5440ebccfd6,train,281262,,,,,,,,,,,,controllable,10.0,0.7,3.0,8.0,,,,,,
controllability,controllability-pair-0281263,controllability-feb75e11f20f,train,281263,,,,,,,,,,,,controllable,10.0,0.35,3.0,8.0,,,,,,
controllability,controllability-pair-0281264,controllability-e6d643d10fbe,train,281264,,,,,,,,,,,,uncontrollable,10.0,0.7,3.0,8.0,,,,,,
controllability,controllability-pair-0281265,controllability-8b92010f69f1,validation,281265,,,,,,,,,,,,uncontrollable,10.0,0.35,1.0,8.0,,,,,,
controllability,controllability-pair-0281266,controllability-f720e977f483,test,281266,,,,,,,,,,,,uncontrollable,10.0,0.7,1.0,8.0,,,,,,
controllability,controllability-pair-0281267,controllability-9f85fc27ff8d,train,281267,,,,,,,,,,,,controllable,10.0,0.35,1.0,8.0,,,,,,
controllability,controllability-pair-0281268,controllability-80693296cd52,train,281268,,,,,,,,,,,,controllable,10.0,0.7,1.0,8.0,,,,,,
controllability,controllability-pair-0281269,controllability-db0db669dd9e,train,281269,,,,,,,,,,,,uncontrollable,10.0,0.35,3.0,8.0,,,,,,
controllability,controllability-pair-0281270,controllability-d5440ebccfd6,train,281270,,,,,,,,,,,,controllable,10.0,0.7,3.0,8.0,,,,,,
controllability,controllability-pair-0281271,controllability-feb75e11f20f,validation,281271,,,,,,,,,,,,controllable,10.0,0.35,3.0,8.0,,,,,,
controllability,controllability-pair-0281272,controllability-e6d643d10fbe,train,281272,,,,,,,,,,,,uncontrollable,10.0,0.7,3.0,8.0,,,,,,
controllability,controllability-pair-0281273,controllability-8b92010f69f1,train,281273,,,,,,,,,,,,uncontrollable,10.0,0.35,1.0,8.0,,,,,,
controllability,controllability-pair-0281274,controllability-f720e977f483,train,281274,,,,,,,,,,,,uncontrollable,10.0,0.7,1.0,8.0,,,,,,
controllability,controllability-pair-0281275,controllability-9f85fc27ff8d,train,281275,,,,,,,,,,,,controllable,10.0,0.35,1.0,8.0,,,,,,
controllability,controllability-pair-0281276,controllability-80693296cd52,train,281276,,,,,,,,,,,,controllable,10.0,0.7,1.0,8.0,,,,,,
controllability,controllability-pair-0281277,controllability-db0db669dd9e,train,281277,,,,,,,,,,,,uncontrollable,10.0,0.35,3.0,8.0,,,,,,
controllability,controllability-pair-0281278,controllability-d5440ebccfd6,train,281278,,,,,,,,,,,,controllable,10.0,0.7,3.0,8.0,,,,,,
controllability,controllability-pair-0281279,controllability-feb75e11f20f,train,281279,,,,,,,,,,,,controllable,10.0,0.35,3.0,8.0,,,,,,
controllability,controllability-pair-0281280,controllability-e6d643d10fbe,train,281280,,,,,,,,,,,,uncontrollable,10.0,0.7,3.0,8.0,,,,,,
controllability,controllability-pair-0281281,controllability-8b92010f69f1,validation,281281,,,,,,,,,,,,uncontrollable,10.0,0.35,1.0,8.0,,,,,,
debugging_persistence,debugging_persistence-pair-0291026,debugging_persistence-79b5f27bbf90,validation,291026,,,,,,,,,,,,,,,,,0.2,0.05,3.0,14.0,4.0,8.0
debugging_persistence,debugging_persistence-pair-0291027,debugging_persistence-5ce0ffb834f1,test,291027,,,,,,,,,,,,,,,,,0.2,0.05,3.0,14.0,0.0,8.0
debugging_persistence,debugging_persistence-pair-0291028,debugging_persistence-899ebac8eeb6,train,291028,,,,,,,,,,,,,,,,,0.45,0.05,1.0,14.0,0.0,8.0
debugging_persistence,debugging_persistence-pair-0291029,debugging_persistence-915d2df4a281,train,291029,,,,,,,,,,,,,,,,,0.2,0.05,1.0,14.0,4.0,8.0
debugging_persistence,debugging_persistence-pair-0291030,debugging_persistence-81d796e3c4a4,test,291030,,,,,,,,,,,,,,,,,0.45,0.05,3.0,14.0,4.0,8.0
debugging_persistence,debugging_persistence-pair-0291031,debugging_persistence-05ea008cefba,validation,291031,,,,,,,,,,,,,,,,,0.45,0.05,3.0,7.0,0.0,8.0
